partition,mol,smiles,strength,absorption,E_S1_eV,E_T1_eV,E_ST_eV,f_osc_S1
partition_0,mol0899,CC1=c2c(nc3c4ccccc4c4cccc4n23)C=C1,2,2,0.301400,0.329700,-0.028300,0.003503
partition_0,mol0900,Cc1cccc(C2=Cc3cccc[n+]3[B-](F)(F)O2)c1,2,2,3.546600,2.578200,0.968400,0.796451
partition_0,mol0901,CC(=O)Nc1ccc(N2CCOCC2)cc1,2,2,3.907700,3.345700,0.562000,0.065826
partition_0,mol0902,[11CH3]CC1=CC2=CC=CC2=C1n1c2ccccc2c2cc(-c3ccccc3)ccc21,2,2,0.718100,0.428600,0.289500,0.002461
partition_0,mol0903,C1=CC2=Nc3ccc(-c4cccc5cc6ccccc6cc45)cc3C2=C1,2,2,1.115100,0.728200,0.386900,0.000736
partition_0,mol0904,N#Cc1ccc(N2c3ccccc3Oc3ccccc32)cc1C#N,2,2,2.556700,2.250000,0.306700,0.206745
partition_0,mol0905,Cc1ccc2c3ccccc3n(-c3ccc(-c4cccc5ccc(-c6ccccc6)cc45)cc3)c2c1,2,2,3.856700,3.302400,0.554300,0.268559
partition_0,mol0906,C1=CC2=C(C3=NCCO3)C=CC2=C1,2,3,0.525200,0.149500,0.375700,0.000379
partition_0,mol0907,CC(=O)c1ccc2c(c1)c1ccccc1n2-c1ccccc1,2,3,3.863800,3.261700,0.602100,0.042597
partition_0,mol0908,CCCCc1cc(C)c2ccc3c(CCCC)cc(CCCC)c4ccc1c2c34,2,3,3.582300,2.637800,0.944500,0.004550
partition_0,mol0909,CCN1CCC2=C1CC(C)(C)CC2=O,2,3,3.925700,2.438200,1.487500,0.705582
partition_0,mol0910,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,2,3,3.638100,2.650500,0.987600,0.980883
partition_0,mol0911,CCCCCCCCCCn1c2ccc(C=O)cc2c2cc(C=O)ccc21,2,3,3.788600,3.174500,0.614100,0.010417
partition_0,mol0912,CCCCCCCCCOc1ccc2c3c(cccc13)C=C2,2,3,2.604100,2.183600,0.420500,0.034378
partition_0,mol0913,CCCCCCN1c2cccc3c(OC)ccc(c23)S1(=O)=O,2,3,3.537500,2.745400,0.792100,0.255699
partition_0,mol0914,Cc1cc2ccc3cccc4cc5cnccc5c1-c2c34,2,3,1.158900,0.880600,0.278300,0.019149
partition_0,mol0915,CCCCCCCc1ccc2ccc3cccc4ccc1c2c34,2,3,3.674900,2.745400,0.929500,0.004507
partition_0,mol0916,CCOc1ccc(C(F)(F)F)cc1N1CCCCC1,2,3,3.755700,3.234500,0.521200,0.069692
partition_0,mol0917,C1=NC=N1,2,3,2.524800,2.045000,0.479800,0.000783
partition_0,mol0918,C1=CN=C1,2,3,2.203000,1.412500,0.790500,0.002311
partition_0,mol0919,Clc1cc2c3c(cccc3c1)C=C2,2,3,2.588100,2.216400,0.371700,0.006468
partition_0,mol0920,O=C(CCC1=C2C=CC=C2C=C1)Oc1ccc([N+](=O)[O-])cc1,2,3,0.647000,0.292600,0.354400,0.000112
partition_0,mol0921,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccc(S)c3)cc2)cc1,2,3,3.300400,2.251000,1.049400,1.803549
partition_1,mol0922,C1=CC2=C(n3ccc4ccccc43)C=CC2=C1,2,3,0.667200,0.380400,0.286800,0.003512
partition_1,mol0923,O=S(=O)(c1ccccc1)c1ccc(-c2cc(-c3ccc(-n4cccn4)cc3)cc(-c3ccc(S(=O)(=O)c4ccccc4)cc3)c2)cc1,2,3,4.568500,3.793100,0.775400,1.502134
partition_1,mol0924,CCCCCCCCCOc1cc(OCCCC)c(C#Cc2ccc(N(C)C)cc2)cc1C#Cc1ccc(C(=O)O)cc1,2,3,3.842000,3.165400,0.676600,1.966697
partition_1,mol0925,O=C(O)CCC1=C2C=CC=C2C=C1,2,3,0.635400,0.273200,0.362200,0.000165
partition_1,mol0926,Cc1cc2ccc3cccc4cc1-c2c34,2,3,1.633300,1.269700,0.363600,0.002014
partition_1,mol0927,Cc1nnc(C)n1C1=C2C=CC=C2C=C1Cl,2,3,0.606500,0.250000,0.356500,0.000251
partition_1,mol0928,OC[C@H]1O[CH][C@@H](O)[C@@H]1O,2,3,4.180200,4.180200,0.000000,0.003096
partition_1,mol0929,CC(=O)c1ccc(NC(=O)CN2C(=O)C(=O)c3ccccc32)cc1,2,3,2.222200,1.859100,0.363100,0.022484
partition_1,mol0930,C1=NC(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=C1,2,3,1.797500,0.977300,0.820200,0.185649
partition_1,mol0931,CC(=O)Nc1ccc(C(=O)/C=C/c2ccc(N(C)CCO)cc2)cc1,2,3,3.309300,2.248200,1.061100,1.698075
partition_1,mol0932,Fc1ccc2ccc(Nc3nc(Nc4ccccc4)nc4ccc(Br)cc34)cc2c1,2,3,3.547700,2.848300,0.699400,0.535236
partition_1,mol0933,O=C1CC(C2=C3C=CC=C3C=C2)C(=O)N1c1ccc(F)cc1,2,3,0.633700,0.284000,0.349700,0.000216
partition_1,mol0934,CCCCCCCCCCCOc1cc2cc(OCCCCCC)c(OCCCCCCCCCC)cc2cc1C#Cc1ccc([N+](=O)[O-])cc1,2,3,3.473400,2.848100,0.625300,0.516129
partition_1,mol0935,CCCCCCCCC[N+]1=C(/C=C2/C(=O)C(O)=C2[O-])C(C)(C)c2ccccc21,2,3,2.767800,1.064800,1.703000,1.337758
partition_1,mol0936,CCCCCCCCCCCn1c2ccccc2c2cc(C#N)ccc21,2,3,3.840400,3.452300,0.388100,0.037761
partition_1,mol0937,CCCCCCCCCCCCC(=O)c1ccc2cc(C(=O)CCCCCCCCC)ccc2c1,2,3,3.588400,3.038900,0.549500,0.033708
partition_1,mol0938,Cc1cc2ccccc2c2c1ccc1c3ccccc3ccc12,2,3,3.515800,3.249300,0.266500,0.000350
partition_1,mol0939,CN1CCC1c1cccs1,2,3,5.278900,4.165100,1.113800,0.053063
partition_1,mol0940,Cc1ccc2ncn(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c2c1,2,3,3.877500,3.414900,0.462600,0.309574
partition_1,mol0941,CCc1cc2ccccc2nc1SCC(=O)Nc1ccc(C(C)=O)cc1,2,3,3.828500,3.346500,0.482000,0.133257
partition_1,mol0942,CCCCCCCCCCCCOc1cc2ccc3cc(C#Cc4ccc([N+](=O)[O-])cc4)c(OCCCCCCCCCCCC)c4ccc(c1OCCCCCCCCC)c2c34,2,3,3.305800,2.540600,0.765200,0.489151
partition_1,mol0943,CCCCc1ccc2ccc3c(CCC)ccc4ccc1c2c43,2,3,3.646700,2.710500,0.936200,0.017529
partition_1,mol0944,O=CC1=CC=C2C=CC=C12,2,3,0.532700,0.095100,0.437600,0.000743
partition_1,mol0945,Cc1cc(C)c([SH](=O)=O)c(C)c1,2,3,4.375900,4.027300,0.348600,0.102917
partition_1,mol0946,CN(C)CCNc1ccc2ccc3cccc4ccc1c2c34,2,3,3.307200,2.285100,1.022100,0.631446
partition_1,mol0947,CCCOc1cc(=O)oc2c(OCC)ccc(OC)c12,2,3,3.579300,2.904800,0.674500,0.115320
partition_1,mol0948,CC(=O)c1ccc2ccc3c(N(C)C)ccc4ccc1c2c43,2,3,2.994900,2.036100,0.958800,0.867748
partition_1,mol0949,Cc1cc2ccccc2c2c1CCC1=C3CCc4ccc(c1c43)CC2,2,3,2.001100,1.498800,0.502300,0.006256
partition_1,mol0950,Cc1cc2c3ccc(ccc13)c1ccccc12,2,3,1.387800,0.856000,0.531800,0.010355
partition_1,mol0951,COCCOc1ccc(C(N)=O)cc1,2,4,4.656500,4.058400,0.598100,0.015066
partition_1,mol0952,CCCCCCCCCCNC(=O)c1ccc(C(=O)NCCCCCC)cc1,2,4,4.628000,4.395700,0.232300,0.023548
partition_1,mol0953,COC(=O)CCC1c2ccccc2-c2ccccc21,2,4,4.640500,3.818300,0.822200,0.027378
partition_1,mol0954,CCCCCCCCCN1C(=CC2=C([O-])C(=CC3=[N+](CCCCCC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2cc(C(=O)O)ccc21,2,4,2.347800,1.001800,1.346000,3.228356
partition_1,mol0955,CC1(C)CC=C2C1=Nc1ccc(O)cc1C2(C)C,2,4,3.985100,2.845300,1.139800,0.851542
partition_1,mol0956,COC(=O)C1=C2SC(C)=C2C(=O)N1,2,4,1.859200,1.515500,0.343700,0.009064
partition_1,mol0957,CC1CCCC1,2,4,8.465800,8.452300,0.013500,0.002569
partition_1,mol0958,CCN(C)c1ccc(-n2c(C)nnc2C)cc1,2,4,3.898400,3.286900,0.611500,0.081398
partition_1,mol0959,Br,2,4,7.329100,7.329100,0.000000,0.011011
partition_1,mol0960,OCl,2,4,5.057900,5.057900,0.000000,0.003445
partition_1,mol0961,CCCCCCNc1ccnc2cc(Cl)ccc12,2,4,3.823400,2.916800,0.906600,0.282472
partition_1,mol0962,OC1=CC=C2C=CC=C12,2,4,0.270500,1.614400,-1.343900,0.001156
partition_1,mol0963,OF,2,4,5.709200,5.709200,0.000000,0.003175
partition_1,mol0964,CN(C)c1ccc(-n2c(-c3ccccc3)nnc2-c2ccccc2)cc1,2,4,3.926400,3.287700,0.638700,0.076763
partition_1,mol0965,COc1cc2cc(Br)c(F)cc2n2c1c(F)c1cc(F)ccc12,2,4,3.371500,2.508500,0.863000,0.451118
partition_1,mol0966,Cc1ccc2c(C)coc2c1,2,4,4.627700,3.909800,0.717900,0.020978
partition_1,mol0967,CC1=CCC1,2,4,6.016600,4.900200,1.116400,0.019612
partition_1,mol0968,CN(C)c1ccc(-n2c(-c3ccccc3)nc3ccccc32)cc1,2,4,3.898800,3.270200,0.628600,0.073767
partition_1,mol0969,CC1=CC=C2C=CC=C12,2,4,0.547900,0.183300,0.364600,0.000280
partition_1,mol0970,CCCCN1C(=O)c2cccc3c(N4CCOCC4)ccc(c23)C1=O,2,4,2.825300,1.959100,0.866200,0.482285
partition_1,mol0971,Cc1nnc(C)n1-c1ccc(N(C)C)cc1,2,4,3.904100,3.267300,0.636800,0.080029
partition_1,mol0972,CCc1cc(-n2cc(-c3ccccc3)nn2)cc(-n2ncc(-c3ccccc3)n2)c1,2,4,4.330400,3.463100,0.867300,1.281363
partition_1,mol0974,NC1=CC=C2C=CC=C12,2,4,0.655900,0.391700,0.264200,0.002242
partition_1,mol0975,CCNc1nc(Cl)nc(NC)n1,2,4,5.062500,4.485600,0.576900,0.052038
partition_1,mol0976,CC(C)C,2,4,8.653400,8.639400,0.014000,0.000024
partition_1,mol0977,C[C@@H]1O[CH][C@@H]1O,2,4,4.373300,4.373300,0.000000,0.004257
partition_1,mol0978,C1=CCCC1,2,4,6.125600,5.232900,0.892700,0.010532
partition_1,mol0979,CC(=O)Nc1cnc2n(C)c3ccccc3n12,2,4,3.710200,3.164200,0.546000,0.228299
partition_1,mol0980,CCN,2,4,6.328700,6.324700,0.004000,0.020723
partition_1,mol0981,COc1ccc(N(C)C(=O)Cn2c3ccccc3c(=O)c3ccccc32)cc1,2,4,3.491100,2.708100,0.783000,0.254118
partition_1,mol0983,CCCCCCC1CC(=NO)c2cc(Br)ccc2-c2ccc(Br)cc21,2,4,4.843900,4.364100,0.479800,0.005705
partition_1,mol0985,NP,2,4,5.085900,5.078800,0.007100,0.006312
partition_1,mol0986,CC1=C2C=CC=C2C=C1,2,4,0.624000,0.262000,0.362000,0.000162
partition_1,mol0987,C1=NN=C1,2,4,2.524800,2.047200,0.477600,0.000784
partition_1,mol0988,C1=Cc2cccc3cccc1c23,2,4,2.612900,2.234300,0.378600,0.007991
partition_1,mol0989,OC[C@@H]1O[CH][C@@H]1O,2,4,4.379500,4.379500,0.000000,0.003760
partition_1,mol0990,CCCCCCCCNc1ccc(Cl)cc1,2,4,4.173000,3.566000,0.607000,0.068751
partition_1,mol0991,CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC=O)cc2)cc1,2,4,3.317100,2.232000,1.085100,1.771906
partition_1,mol0992,O=C1CCCCCC1S(=O)(=O)O,2,4,3.898000,3.675400,0.222600,0.049929
partition_1,mol0993,[As]c1nc2ccccc2o1,2,4,0.169200,0.169200,0.000000,0.000000
partition_1,mol0994,Nc1nc(Nc2ccccc2)nc(Nc2ccccc2)n1,2,4,4.635000,3.997700,0.637300,0.127713
partition_1,mol0995,N#Cc1ccc2c(c1)cc(C#N)c1c3cc(C#N)ccc3c(C#N)cc21,3,0,3.541800,2.910000,0.631800,0.018110
partition_1,mol0996,Cc1ccc2cc3cc4cc5cc6cc7ccccc7cc6cc5cc4cc3cc2c1,3,0,1.313600,1.313900,-0.000300,0.000845
partition_1,mol0997,CC1=CC=c2c1nc1c(c2C)C=CC=1C,3,0,0.657800,0.511000,0.146800,0.000133
partition_1,mol0999,Cc1c2ccccc2c(-c2ccccc2)c2cc3ccccc3cc12,3,0,2.696500,1.596400,1.100100,0.294558
partition_1,mol1000,O=C1C=CC=C1c1ccccc1,3,0,1.522600,0.935900,0.586700,0.049480
partition_1,mol1001,COc1ccc2c(c1)c1cc3c4ccccc4n(-c4ccccc4)c3cc1n2-c1ccc(-c2ncccn2)cc1,3,0,3.587200,3.112800,0.474400,0.254138
partition_1,mol1002,CC1=Cc2cc3ccccc3cc2N2CCCC(C=Cc3ccc4cc5ccccc5cc4c3)=C12,3,0,2.536800,1.574400,0.962400,1.763562
partition_1,mol1003,C1=NC2=NC=NC2=N1,3,0,0.797100,0.592100,0.205000,0.000841
partition_1,mol1004,COCCC1=Cc2nc1ccc1[nH]c(c3nc(ccc4[nH]c2cc4CCOC)C(CCOC)=C3)c(CCOC)c1C=O,3,0,2.133300,1.456600,0.676700,0.273504
partition_1,mol1005,COC(=O)c1cc(C(=O)OC)c(N2CCOCC2)c(C#N)n1,3,0,3.129600,2.560400,0.569200,0.130905
partition_1,mol1006,Cc1cc2c3ccccc3cc3ccc4cccc1c2c43,3,0,0.933400,0.646800,0.286600,0.008059
partition_1,mol1007,N#Cc1c(Cl)nc2ccccn12,3,0,4.211700,3.576200,0.635500,0.063532
partition_1,mol1008,COc1cc(/C=C/C2=CC(C)=[O+][B-](F)(F)O2)ccc1O,3,0,3.040400,1.976600,1.063800,1.016002
partition_1,mol1009,CCOC(=O)CCCCn1c2ccccc2c(=O)c2cc3cc4c(cc3cc21)c(=O)c1cc(C)ccc1n4CCCCOC,3,0,2.536900,1.781600,0.755300,0.263010
partition_1,mol1010,CCc1c2cc3ccccc3cc2c(C#Cc2ccccc2)c2cc3ccccc3cc12,3,0,2.227000,1.130100,1.096900,0.523707
partition_1,mol1011,CCCCCCCCOc1ccc2c(c1)c1c3ccc(OCCCCC)cc3c3ccccc3c1c1cccc(OCCCCCCCC)c21,3,0,3.388100,2.794000,0.594100,0.017335
partition_1,mol1012,CCCc1c2ccccc2c(CC)c2cc3cc4ccccc4cc3cc12,3,0,2.290500,1.178400,1.112100,0.245210
partition_1,mol1013,CNc1ccc2cc3ccccc3cc2c1,3,0,2.986400,2.103200,0.883200,0.155107
partition_1,mol1014,N#Cc1cc(C#N)c(N2c3ccccc3Oc3ccccc32)c(C#N)c1,3,0,2.243000,1.851000,0.392000,0.226198
partition_1,mol1015,CN(C)c1ccccc1,3,0,4.027800,3.444400,0.583400,0.010158
partition_1,mol1016,N#Cc1ccc2c3ccccc3n(-c3cc4cc5ccoc5cc4o3)c2c1,3,0,3.554100,3.058900,0.495200,0.354579
partition_1,mol1017,CN(C)c1ccc2cc3ccccc3cc2c1,3,0,2.732400,1.929200,0.803200,0.166516
partition_1,mol1018,CC1=CC(C)=[N+]2C1=Cc1ccc(C)n1[B-]2(F)F,3,0,2.931900,1.397600,1.534300,0.931594
partition_1,mol1019,CNc1cc2oc3ccccc3[nH]c2c2c(=O)c3ccccc3c(=O)c12,3,0,2.103300,0.941800,1.161500,0.650067
partition_1,mol1020,C#Cc1cc(C#Cc2ccccc2)c2ccc3c(C#Cc4ccccc4)cc(C#Cc4ccccc4)c4ccc1c2c43,3,0,3.150500,2.298800,0.851700,2.268552
partition_1,mol1021,CCOCCC1=Cc2nc1ccc1[nH]c(cc1CCOCC)c1nc(ccc3[nH]c2cc3CCOCC)C=C1COC,3,0,2.146800,1.533300,0.613500,0.234245
partition_1,mol1022,Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3ccccc3cc12,3,0,2.205900,1.113900,1.092000,0.352667
partition_1,mol1023,COC1=CC2=[N+]3C(=CC(c4ccccc4)=C(c4ccccc4)N1[B-]3(F)F)c1ccc(-c3ccccc3)cc12,3,0,2.284100,1.599800,0.684300,0.292789
partition_1,mol1024,CCCc1c2ccccc2c(CC)c2ccccc12,3,0,3.298900,2.206400,1.092500,0.263522
partition_1,mol1025,Cc1cc(C)c(C2=C3C=CC=[N+]3[B-](F)(F)n3c2c2cc4ccccc4cc2c3-c2ccc[nH]2)c(C)c1,3,0,2.568800,1.423800,1.145000,1.140578
partition_1,mol1026,CC1=Cc2ccc3ccccc3[n+]2[B-](F)(F)N1c1ccccc1,3,0,2.940400,2.016900,0.923500,0.463545
partition_1,mol1027,N#Cc1ccc2c(c1)c1ccccc1n2-c1ccc(-c2cc(-c3ccccc3)c(C#N)c(-c3ccccc3)c2)cc1,3,0,3.878300,3.505500,0.372800,0.136316
partition_1,mol1028,Nc1ccc2cc3ccccc3cc2c1,3,0,3.126700,2.155200,0.971500,0.162056
partition_1,mol1029,CCOCCC1=Cc2nc1ccc1[nH]c(cc1CCOCC)c1nc(ccc3[nH]c2cc3CCOCC)C(CCOC)=C1,3,0,2.158000,1.530700,0.627300,0.233082
partition_1,mol1030,CC1=CC2=Cc3c(C)cc(C)n3[B-](F)(F)[N+]2=C1C,3,0,2.892200,1.390200,1.502000,0.938420
partition_1,mol1031,CNc1cc2ccccc2c2c1=NC(C)(C)N=2,3,0,2.131800,1.471300,0.660500,0.135463
partition_1,mol1032,CCOc1ccc(CN2C(=O)C(=O)c3cc(OC)ccc32)cc1,3,0,1.900200,1.468200,0.432000,0.032482
partition_1,mol1033,CN(C)c1ccc2cc3c(cc2c1)CCC3=O,3,0,3.215300,2.415500,0.799800,0.335968
partition_1,mol1034,O=S1(=O)C=Cc2sccc21,3,0,3.882000,2.859900,1.022100,0.192860
partition_1,mol1035,CC1=Cc2c(c3ccccc3c3ccccc23)C1=O,3,0,1.607800,1.152400,0.455400,0.028450
partition_1,mol1036,CCc1cc2c3ccccc3[nH]c2c2ccccc12,3,0,3.792000,3.179400,0.612600,0.051751
partition_1,mol1037,COC1=CC2=Nc3c(OC)cc(OC)cc3C(C)(C)C2=CC1=O,3,0,2.520100,1.385100,1.135000,0.420312
partition_1,mol1038,CC1=N/C(=C(\c2ccc(N(C)C)cc2)c2ccc(O)cc2C)C=C1,3,0,3.111800,1.775300,1.336500,1.466644
partition_1,mol1039,CN1C(=O)NC(=O)C1=Cc1c2ccccc2cc2ccccc12,3,0,3.067600,2.149000,0.918600,0.515474
partition_1,mol1040,F[B-]1(F)n2c(-c3ccccc3)cc(-c3ccccc3)c2N=C2C(c3ccccc3)=CC(c3ccccc3)=[N+]21,3,0,2.433700,1.148000,1.285700,1.240980
partition_1,mol1041,CCCCCCCCCCOC,3,0,6.894300,6.892400,0.001900,0.013703
partition_1,mol1042,Cc1cc2c3ccccc3c3nc4ccccc4nc3c2o1,3,0,3.237900,2.698000,0.539900,0.007565
partition_1,mol1043,Brc1cc2cc3ccccc3cc2c2cc3ccccc3c(Br)c12,3,0,3.331700,2.676700,0.655000,0.002677
partition_1,mol1044,CN(c1ccccc1)c1ccc2cc3cccc(N(c4ccccc4)c4ccccc4)c3cc2c1,3,0,2.710800,2.013600,0.697200,0.382558
partition_1,mol1045,CCc1ccc2cc3cc4ccccc4cc3cc2c1,3,0,2.813400,1.661500,1.151900,0.207048
partition_1,mol1046,CN(C)c1cccc2cc3ccccc3cc12,3,0,3.008300,2.123200,0.885100,0.220800
partition_1,mol1047,COCCC1=CC2=c3ccc4nc(cc(NC(=O)CCCC(=O)O)c5[nH]c(cc5CCOC)c5nc(c([nH]3)=CC1=N2)C=C5CCOC)C(C)=C4,3,0,1.570200,1.110600,0.459600,0.066705
partition_1,mol1048,COc1ccc(-c2c3cc4ccccc4cc3c(C)c3cc4ccccc4cc23)cc1,3,0,2.263300,1.164700,1.098600,0.307830
partition_1,mol1049,COc1ccc(OC)c(/C=C2\N=C(C)NC2=O)c1,3,0,3.027000,1.932900,1.094100,0.490828
partition_1,mol1050,CCCC1=Cc2nc1ccc1[nH]c(cc3nc(c(C)c4ccc2[nH]4)C=C3CC)c(CN(C)C)c1CCC,3,0,1.181600,0.908600,0.273000,0.055088
partition_1,mol1051,Cc1cc2cc3ccccc3cc2c2cc3cc4ccccc4cc3cc12,3,0,3.106100,2.042200,1.063900,0.188655
partition_1,mol1052,CN(Cc1c2ccccc2c(CN(Cc2ccccc2)c2ccccc2)c2ccccc12)c1ccccc1,3,0,3.197100,2.249000,0.948100,0.103612
partition_1,mol1053,Nc1c(N)c2c3ccccc3c(=O)c2c2c(=O)c3ccccc3c(=O)c12,3,0,2.519700,1.849800,0.669900,0.158132
partition_1,mol1054,CSc1ccc(C#Cc2cc(C#N)c3ccc4c(C#Cc5ccc(SC)cc5)cc(C#Cc5ccc(SC)cc5)c5ccc2c3c45)cc1,3,0,3.035600,2.247000,0.788600,2.628306
partition_1,mol1055,CC1=N/C(=C\c2c3ccccc3cc3ccccc23)C(=O)N1,3,0,2.868600,1.911300,0.957300,0.597975
partition_1,mol1056,COCCCC(=O)ON1C(=O)CCC1=O,3,0,5.131900,5.116000,0.015900,0.007498
partition_1,mol1057,CC1=Cc2ccc(N)c3cccc1c23,3,0,2.511300,1.917200,0.594100,0.093683
partition_1,mol1058,CCCC1=Cc2nc1ccc1[nH]c(cc1CCC)c1nc(ccc3[nH]c2cc3CCO)C(C)=C1,3,0,2.154500,1.528600,0.625900,0.213844
partition_1,mol1059,N#Cc1c2ccccc2c(C#N)c2ccccc12,3,0,3.035500,1.923100,1.112400,0.313338
partition_1,mol1060,CC1=Cc2c3ccccc3cc[n+]2[B-](F)(F)O1,3,0,3.476200,2.373600,1.102600,0.574901
partition_1,mol1061,N#CC1=NP(c2ccccc2)c2ccccc2N1c1ccccc1,3,0,3.075700,2.486000,0.589700,0.121382
partition_1,mol1062,CCCc1cc2c3c4c1=CC=C4C(C)N=c3cc1ccccc12,3,0,0.369800,0.164400,0.205400,0.002921
partition_1,mol1063,CCOCCc1cc2[nH]c1ccc1nc(c3cc(CCOC)c(ccc4nc2C=C4CCOC)[nH]3)C=C1CCOC,3,0,1.799200,1.352100,0.447100,0.132022
partition_1,mol1064,COCC#N,3,0,6.701900,6.690800,0.011100,0.019574
partition_1,mol1065,COCCOCCOCCOCCOc1cc(OCCOCCOCCOC)c(OCCOCCOCCOC)cc1C=O,3,0,3.499000,2.720500,0.778500,0.196124
partition_1,mol1066,Clc1c2cc3ccccc3cc2c(Oc2ccccc2)c2cc3sccc3cc12,3,0,2.393000,1.359100,1.033900,0.251777
partition_1,mol1067,N#Cc1nc2ccccc2nc1N1c2ccccc2Oc2ccccc21,3,0,2.281100,1.971600,0.309500,0.069592
partition_1,mol1068,CN(C)c1ccc([N+](=O)[O-])c2nonc12,3,0,2.951100,1.690600,1.260500,0.471895
partition_1,mol1069,O=CCc1cc2cc3ccccc3cc2c2nc3ccccc3n12,3,0,3.480200,2.719000,0.761200,0.215209
partition_1,mol1070,Clc1ccc2c(c1)c1cc3c(cc1n2-c1ccccc1)c1ccccc1n3-c1ccccc1,3,0,3.261100,2.713400,0.547700,0.219853
partition_1,mol1071,CCc1c2cc3ccccc3cc2c(-c2ccc(F)cc2)c2cc3ccccc3cc12,3,0,2.276900,1.174600,1.102300,0.296335
partition_1,mol1072,COc1ccc(N(C)CCO)c2nc3ccccc3nc12,3,0,1.895500,1.343800,0.551700,0.100063
partition_1,mol1073,Cc1cc2c3ccc4cccc(c5cccc1c52)c43,3,0,2.428200,2.015700,0.412500,0.018130
partition_1,mol1074,Cc1c2cc3ccccc3cc2c(-c2ccccc2)c2cc3ccccc3cc12,3,0,2.282600,1.164800,1.117800,0.289636
partition_1,mol1075,O=C1c2ccccc2-c2c1c1ccccc1c1nc[nH]c21,3,0,2.362700,1.919900,0.442800,0.039885
partition_1,mol1076,Oc1ccc2cc3ccc(O)cc3cc2c1,3,1,3.355900,2.279900,1.076000,0.158558
partition_1,mol1077,O=Cc1ccc2cc3ccccc3cc2c1,3,1,3.226400,2.219900,1.006500,0.153003
partition_1,mol1078,COc1ccc2c(=O)c3cc(OC)ccc3[nH]c2c1,3,1,3.526800,2.665100,0.861700,0.184512
partition_1,mol1079,CCCCCCC[N+]1=C(CC2=C([O-])C(=O)/C2=C(\C#N)C(=O)OCC)C(C)(C)c2ccccc21,3,1,2.659700,2.171500,0.488200,0.043293
partition_1,mol1080,CC(=O)NN=Cc1c2ccccc2cc2ccccc12,3,1,3.122800,2.032200,1.090600,0.559634
partition_1,mol1081,CCn1c(C)cc(/C=C(/C#N)c2ccc(C=C(C(=O)O)C(=O)O)s2)c1C,3,1,2.679300,1.671200,1.008100,1.148241
partition_1,mol1082,COCSc1c2ccccc2c(SCOCCCCN2CCOCC2)c2ccccc12,3,1,3.161000,2.189700,0.971300,0.278010
partition_1,mol1083,CCCCCCCn1c2ccccc2c2ccc3c4c5ccccc5n(CCCCCCC)c4n(CC)c3c21,3,1,3.671800,3.403000,0.268800,0.016288
partition_1,mol1084,COC1=CC(=O)C(OC)=CC1=O,3,1,1.953800,1.416900,0.536900,0.001124
partition_1,mol1085,CCCC(=O)Oc1c(-c2ccc([N+](=O)[O-])cc2)c2nc3ccccc3nc2c2ccccc12,3,1,2.850100,2.779200,0.070900,0.009422
partition_1,mol1086,CCn1c2ccccc2c2cc(/C=C(\C#N)c3ccc(C4=C5C(C)=CC(C)=[N+]5[B-](F)(F)n5c(C)cc(C)c54)s3)ccc21,3,1,2.858100,1.422500,1.435600,0.991824
partition_1,mol1087,CCCC(=O)Oc1c2ccccc2nc2cccnc12,3,1,3.361800,2.538900,0.822900,0.014941
partition_1,mol1088,O=S(=O)(c1ccccc1)c1ccc(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)cc1,3,1,3.812300,3.422000,0.390300,0.278050
partition_1,mol1089,CCCCn1c2ccc(C)cc2c(=O)c2cc3c(cc21)c(=O)c1ccc(C)cc1n3CCCCCC(=O)OCC,3,1,2.758400,1.927300,0.831100,0.282433
partition_1,mol1090,CCCCCCCOc1cc(OCCCC)c(N(CC)CC)cc1C1=C(c2cccnc2)C(=O)N(C)C1=O,3,1,1.509600,0.954300,0.555300,0.177479
partition_1,mol1091,COc1ccc(OC)c2nc3ccccc3nc12,3,1,2.502000,1.869100,0.632900,0.093281
partition_1,mol1092,CCn1c2ccccc2c2ccc(/C=C(/C#N)C(=O)O)cc21,3,1,2.790700,2.334100,0.456600,0.065691
partition_1,mol1093,Cc1c2ccccc2c(C)c2cc(N(C)C)ccc12,3,1,2.678800,1.858100,0.820700,0.181887
partition_1,mol1094,Fc1ccc(N(c2cc(F)cc(F)c2)c2ccc3ccc4ccc(N(c5cc(F)cc(F)c5)c5cc(F)cc(F)c5)cc4c3c2)cc1,3,1,3.514500,3.055300,0.459200,0.542529
partition_1,mol1095,CCOC(=O)CCCCCn1c2ccc(I)cc2c2cc3c(cc21)c(=O)c1ccccc1n3CCCCC(=O)OC,3,1,2.946800,2.239100,0.707700,0.205236
partition_1,mol1096,CCCn1c2ccc(Br)cc2c2cc3cc(Br)ccc3cc21,3,1,3.244600,2.578600,0.666000,0.100520
